"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"198","@editingemily Not flu and 4yo, but flu and 15mo with an ear infection this week. Can definitely sympathize.",FALSE,1,"editingemily",2019-03-02 16:32:51,FALSE,"1101879044461670400","1101883075057893376","1066151600","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","asachs01",0,FALSE,FALSE,NA,NA
"199","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:32:39,FALSE,NA,"1101883025418158086",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chocol8Chynaa",8243,TRUE,FALSE,NA,NA
"200","@QualifiedThe @Artsthai1 @HamEggsn @KichiroFukui Wouldn't that be amazing? I was going to call in ill anyway as I have a terrible flu bug",FALSE,2,"QualifiedThe",2019-03-02 16:32:33,FALSE,"1101882653345828864","1101882999954649090","1059487839119904768","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FreckledRed2",0,FALSE,FALSE,NA,NA
"201","@flu_twt Шо у вас там за темы такие 🤔",FALSE,0,"flu_twt",2019-03-02 16:32:33,FALSE,"1101882547385057281","1101882999631695877","969237699050856449","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silitsium_",0,FALSE,FALSE,NA,NA
"202","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 16:32:25,FALSE,NA,"1101882963950592000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bradleyhealsme",815,TRUE,FALSE,NA,NA
"203","@man007_b @45HammerTime @dfalls1552 @LisaLynn_18 @arkiegal411 @dyro874 @Freedom2713 @DMShockley @wwwillstand… https://t.co/M6JgioJry2",FALSE,1,"man007_b",2019-03-02 16:32:25,TRUE,"1101882429659242496","1101882963447418881","994057438608351232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheSquirrelyDan",0,FALSE,FALSE,NA,NA
"204","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 16:32:13,FALSE,NA,"1101882913220636673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyralittlemix",815,TRUE,FALSE,NA,NA
"205","ok I give up flu pls",FALSE,0,NA,2019-03-02 16:32:12,FALSE,NA,"1101882910334889989",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bonkiru",0,FALSE,FALSE,NA,NA
"206","RT @sxdoc: @WalshFreedom Obama did declare National Emergency 🚨 a dozen times but not to save American lives! Oh yeah for Flint, MI water c…",FALSE,0,NA,2019-03-02 16:32:02,FALSE,NA,"1101882870220623872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bigbluestu42",337,TRUE,FALSE,NA,NA
"207","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:32:02,FALSE,NA,"1101882869335642114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_send4Lex",8243,TRUE,FALSE,NA,NA
"208","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:31:58,FALSE,NA,"1101882849999966209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callmekatiah",8243,TRUE,FALSE,NA,NA
"209","Dawg since i had the flu i ain’t been to work and im pissed",FALSE,0,NA,2019-03-02 16:31:53,FALSE,NA,"1101882832408977412",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aronc833",0,FALSE,FALSE,NA,NA
"210","@KirkSnoeberger Agree, but wasn’t it the flu he was battling?",FALSE,0,"KirkSnoeberger",2019-03-02 16:31:53,FALSE,"1005549668355358720","1101882830408245249","951886547976007680","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rob40cal",0,FALSE,FALSE,NA,NA
"211","This flu is no joke y’all 😩",FALSE,0,NA,2019-03-02 16:31:47,FALSE,NA,"1101882805481603072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","palepxnic",0,FALSE,FALSE,NA,NA
"212","@ianbattersby Last time we had an @endjin outing to Amsterdam we stayed here https://t.co/RoJtmnDXxg 
I was full of… https://t.co/hSyIoFK99j",FALSE,0,"ianbattersby",2019-03-02 16:31:47,TRUE,"1101857770289139714","1101882804370096128","5185171","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HowardvRooijen",0,FALSE,FALSE,NA,NA
"213","Think I’m coming down with the man flu. Funeral arrangements will be announced shortly.",FALSE,0,NA,2019-03-02 16:31:45,FALSE,NA,"1101882795826315267",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeavusChrist",0,FALSE,FALSE,NA,NA
"214","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 16:31:39,FALSE,NA,"1101882770983399428",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lustinlauv",815,TRUE,FALSE,NA,NA
"215","Aaaaaaaaah flu go away",FALSE,0,NA,2019-03-02 16:31:32,FALSE,NA,"1101882741237268480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taekmeawaay",0,FALSE,FALSE,NA,NA
"216","@BSkywalker85 @Jizzeemoto Maybe he was getting his flu shot.",FALSE,1,"BSkywalker85",2019-03-02 16:31:18,FALSE,"1101758416584929281","1101882684127748096","1096876041862299648","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewJerzeyBoy",0,FALSE,FALSE,NA,NA
"217","@LTKnS It was not the flu.  I have a feeling it was nerve related more than anything.",FALSE,0,"LTKnS",2019-03-02 16:31:17,FALSE,"1101854700427665408","1101882679971082240","577576678","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DivRuby",0,FALSE,FALSE,NA,NA
"218","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:31:13,FALSE,NA,"1101882663944814592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elneno_14",8243,TRUE,FALSE,NA,NA
"219","@YungKundalini Olive leaf extract capsules are cheap yet powerful flu fighters! 🌿💊 if your digestive system is also… https://t.co/2CviprEzhN",FALSE,0,"YungKundalini",2019-03-02 16:31:08,TRUE,"1101880023223459840","1101882641618358273","19099297","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wjccanwjtch",0,FALSE,FALSE,NA,NA
"220","Crlh, dirigi uma toro automática, muito foda!!!!",FALSE,2,NA,2019-03-02 16:31:06,FALSE,NA,"1101882635104763905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flu_juninho",0,FALSE,FALSE,NA,NA
"221","@PeterOteca @wakeupwithlinda @LarryLjbrn False on a couple levels. 
1. u are using effective loosely and carelessly… https://t.co/nv6bIBJagI",FALSE,1,"PeterOteca",2019-03-02 16:31:05,TRUE,"1101877498533609472","1101882628624601088","185031265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vandelay1776",0,FALSE,FALSE,NA,NA
"222","учеба в универе это когда ты пять минут назад писал реферат на тему ""возникновение и развитие железных денег"", а се… https://t.co/bMsUS4CXQA",FALSE,3,NA,2019-03-02 16:30:45,TRUE,NA,"1101882547385057281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flu_twt",0,FALSE,FALSE,NA,NA
"223","@tiredsuns i’m sOrry that i’m sick rn do you wanna catch the flu too",FALSE,0,"tiredsuns",2019-03-02 16:30:35,FALSE,"1101882278169509888","1101882502506049539","1040379341518110720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","headrushvinyl",0,FALSE,FALSE,NA,NA
"224","@realTuckFrumper my 7yr old tested positive for the flu yesterday. got Rx for (generic ) Tamiflu. guess how much it… https://t.co/1Ol5HKQway",FALSE,0,"realTuckFrumper",2019-03-02 16:30:31,TRUE,"1101746208584822784","1101882487670755333","55060090","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Queen_kimo_",0,FALSE,FALSE,NA,NA
"225","quarta tem flu❤️",FALSE,4,NA,2019-03-02 16:30:24,FALSE,NA,"1101882457941569541",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marinagaf",0,FALSE,FALSE,NA,NA
"226","RT @MartinDaubney: Except it’s about as funny as the flu 😫😫 https://t.co/y4rNq4RDEr",FALSE,0,NA,2019-03-02 16:30:21,FALSE,NA,"1101882445413208071",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ANDERSONUKIP",112,TRUE,FALSE,NA,NA
"227","RT @FiersaBesari: “Berboncengan denganmu, mengelilingi kota, menikmati surya perlahan menghilang. Hingga, kejamnya waktu menarik paksa aku…",FALSE,0,NA,2019-03-02 16:30:20,FALSE,NA,"1101882441508151296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CangkemPetruk",2557,TRUE,FALSE,NA,NA
"228","Must miss more matches with the flu. I am a jinx#connachtrugby",FALSE,1,NA,2019-03-02 16:30:16,FALSE,NA,"1101882421971161088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kogrady74",0,FALSE,FALSE,NA,NA
"229","Our fears now turned into a vivid reality that this was not the flu. Read Mikey's story: #StopFoodborneIllness https://t.co/7AMhnnnUH5",FALSE,0,NA,2019-03-02 16:30:13,FALSE,NA,"1101882409799372802",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Stopfoodillness",0,FALSE,FALSE,NA,NA
"230","@NotMyAt_ LMAOOOOO why should I? You guys exaggerate too much. you men think you’re so strong until a flu hits LMFA… https://t.co/C1AxzXJwjy",FALSE,0,"NotMyAt_",2019-03-02 16:29:58,TRUE,"1101881485043339265","1101882349631922176","3210253248","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohheloise",0,FALSE,FALSE,NA,NA
"231","@misra_amrita It's important to prevent ourselves from swine flu",FALSE,0,"misra_amrita",2019-03-02 16:29:49,FALSE,"1101835742668447744","1101882311421972480","2875831633","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thoughtsbygeet",0,FALSE,FALSE,NA,NA
"232","RT @4labourJackie: Campaigning in Folkestone, Cheriton areas today ... unfortunately I still have rotten flu but went along to support. Rea…",FALSE,0,NA,2019-03-02 16:29:44,FALSE,NA,"1101882291641561089",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FolkestoneRT",2,TRUE,FALSE,NA,NA
"233","good evening. i have the flu &amp; my puppy is ill again. this day turned out horrible :(",FALSE,3,NA,2019-03-02 16:29:38,FALSE,NA,"1101882264391241728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soft4pcy",0,FALSE,FALSE,NA,NA
"234","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:29:37,FALSE,NA,"1101882261241294848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndImShelby",8243,TRUE,FALSE,NA,NA
"235","Sang gajah terkena flu tida akan perna bisa digantikan oleh tak sngaja terkena flu, periodittt.",FALSE,1,NA,2019-03-02 16:29:37,FALSE,NA,"1101882260326739969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielMunadi",0,FALSE,FALSE,NA,NA
"236","@Belle_JLou Well seeing you always brightens my day, but stuck in bed with flu xxxx",FALSE,1,"Belle_JLou",2019-03-02 16:29:37,FALSE,"1101881315102810114","1101882259471327232","900036217","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","USurfer2018",0,FALSE,FALSE,NA,NA
"237","RT @anajuffc_: @faelffc Com a grená o Flu sai até do jejum de gols kkk",FALSE,0,NA,2019-03-02 16:29:33,FALSE,NA,"1101882243100876801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faelffc",1,TRUE,FALSE,NA,NA
"238","@KaySlay2019 Ahh I get that all the time lol. Dno why, just thought to check in! My flu is so much better 98% better now I thank God!!",FALSE,0,"KaySlay2019",2019-03-02 16:29:27,FALSE,"1101590378657005568","1101882219407265798","1089345768077643776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lala_Asare",0,FALSE,FALSE,NA,NA
"239","Sabtu malam, berbaring lemes, flu, dan teman-teman lain sudsh berfikir mau konsul apa.

sedangkan saya yang sedang… https://t.co/SYw4frzngY",FALSE,0,NA,2019-03-02 16:29:26,TRUE,NA,"1101882213023416321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShafinaNuhaa",0,FALSE,FALSE,NA,NA
"240","RT @misra_amrita: Everyday Practices to Prevent Swine Flu https://t.co/TtoFyVy4T5 via @misra_amrita",FALSE,0,NA,2019-03-02 16:29:25,FALSE,NA,"1101882208342679553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thoughtsbygeet",2,TRUE,FALSE,NA,NA
"241","RT @ViraBurnayeva: US Government Pays Out Millions to Victims Killed or Paralyzed by #FluShot

https://t.co/8JJEOldj2f

Of those 89 cases c…",FALSE,0,NA,2019-03-02 16:29:09,FALSE,NA,"1101882142026420224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KenHolt13",5,TRUE,FALSE,NA,NA
"242","@lance_flu Muito melhor que Calazans e Marlon,  juntos, por exemplo.",FALSE,0,"lance_flu",2019-03-02 16:29:06,FALSE,"1101875322725654529","1101882129397493764","59928775","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rocirde",0,FALSE,FALSE,NA,NA
"243","Both myself and star are sick today with cold and/or flu combo, which flat out sucks, but making it a bit less awfu… https://t.co/9wjUTQ1KK5",FALSE,0,NA,2019-03-02 16:29:04,TRUE,NA,"1101882121751224320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OKGoodreview",0,FALSE,FALSE,NA,NA
"244","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 16:29:00,FALSE,NA,"1101882105183653889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yusufiashyalam",815,TRUE,FALSE,NA,NA
"245","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:28:51,FALSE,NA,"1101882069339258880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chelseeaaaaa__",8243,TRUE,FALSE,NA,NA
"246","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:28:48,FALSE,NA,"1101882056559263745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyoooNike",8243,TRUE,FALSE,NA,NA
"247","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 16:28:46,FALSE,NA,"1101882045473538048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dullsssss",815,TRUE,FALSE,NA,NA
"248","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 16:28:45,FALSE,NA,"1101882042420064256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","immortalnouis",815,TRUE,FALSE,NA,NA
"249","I've been coughing and blowing my nose all day. I hate flu. 😔😭",FALSE,0,NA,2019-03-02 16:28:40,FALSE,NA,"1101882019657728002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mokgeledi15",0,FALSE,FALSE,NA,NA
"250","@muhsinerol34 @cocuklar_usumes Katılıyorum hatta çocukların yüzlerini de . İncitmemek adına.",FALSE,1,"muhsinerol34",2019-03-02 16:28:34,FALSE,"1101873356557541376","1101881997193109505","2233459461","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flu_84",0,FALSE,FALSE,NA,NA
"251","RT @milkygoddess: i wish good ppl with pure hearts n pretty souls could live forever n ever a healthy happy life n the shitty ppl could cat…",FALSE,0,NA,2019-03-02 16:28:34,FALSE,NA,"1101881997084057600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SnowingCoast",151,TRUE,FALSE,NA,NA
"252","@EhLikeyF1903__ @baris78coskun @arse_1881 @maviii05 @JaneDoe42837258 @ATATRKYEMM2 @hersey_flu @ay_lenaa @kainatanot… https://t.co/zNKxkAEwip",FALSE,2,"EhLikeyF1903__",2019-03-02 16:28:33,TRUE,"1101844830420955142","1101881993938247685","4874032005","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","memo35izmir",0,FALSE,FALSE,NA,NA
"253","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:28:22,FALSE,NA,"1101881947175993344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__savannah__3",8243,TRUE,FALSE,NA,NA
"254","when someone says ""i'm feeling sick/i don't feel well"" and yet you observe them and think that they're lying becaus… https://t.co/PFzHPXVoDY",FALSE,1,NA,2019-03-02 16:28:20,TRUE,NA,"1101881937285660672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beIIadoux",0,FALSE,FALSE,NA,NA
"255","RT @MariahAWalker: Kicking off College, Career, and STEAM month with Sunglasses Day because our kids have such super nova bright futures!!…",FALSE,0,NA,2019-03-02 16:28:19,FALSE,NA,"1101881932940496897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RaleighKidsDir",4,TRUE,FALSE,NA,NA
"256","RT @TheVampsBrad: Had flu for the past week and I’m about two breaking bads away from completing Netflix.",FALSE,0,NA,2019-03-02 16:28:16,FALSE,NA,"1101881922618355718",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stmaarie",815,TRUE,FALSE,NA,NA
"257","@NotMyAt_ That’s cuz men are good for nothing and worthless lol. That’s why you guys do nothing 💀 the flu is the sa… https://t.co/sx53Ohsfzc",FALSE,0,"NotMyAt_",2019-03-02 16:28:12,TRUE,"1101881196332621824","1101881904255643649","3210253248","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohheloise",0,FALSE,FALSE,NA,NA
"258","RT @MartinDaubney: Except it’s about as funny as the flu 😫😫 https://t.co/y4rNq4RDEr",FALSE,0,NA,2019-03-02 16:28:03,FALSE,NA,"1101881864749543424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janiscowan",112,TRUE,FALSE,NA,NA
"259","@anndreajoyy GIRLL!! Prayers over you!!! It’s going around horribly. I just got over the flu and bronchitis🤒",FALSE,0,"anndreajoyy",2019-03-02 16:28:00,FALSE,"1101816102504615936","1101881855471767552","4895664830","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cashmoneychlo_",0,FALSE,FALSE,NA,NA
"260","@TheZidar Thank you John! I got the flu 😷 excited to still participate via my bed haha.",FALSE,0,"TheZidar",2019-03-02 16:27:57,FALSE,"1101856349959401472","1101881842024747008","16422854","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ecgeering",0,FALSE,FALSE,NA,NA
"261","@Jenni_Flu Hahahahaha vou mandar mesmo.. deve tá em falta pra essa galerinha da Flutt, inveja o nome disso",FALSE,0,"Jenni_Flu",2019-03-02 16:27:51,FALSE,"1101881592082034693","1101881814631833600","279422807","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Renanduarte_52",0,FALSE,FALSE,NA,NA
"262","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:27:42,FALSE,NA,"1101881775909949440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DestanyMartin",8243,TRUE,FALSE,NA,NA
"263","Athanasiou should see much more ice-time with Gus Nyquist not around.  Also with Mantha out tonight with the flu...… https://t.co/EyzuvV4txd",FALSE,3,NA,2019-03-02 16:27:35,TRUE,NA,"1101881749657640960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OctopusThrower_",0,FALSE,FALSE,NA,NA
"264","RT @FANEXPOVAN: Riverdale moms are in the house! @marisolnichols and @natboltt are talking about all the changes from season to season, tha…",FALSE,0,NA,2019-03-02 16:27:26,FALSE,NA,"1101881710319493120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sk_The_CW",4,TRUE,FALSE,NA,NA
"265","RT @kayyythemodel: The Flu, The Pregnant, The Stupid. Keep that shit  away from me",FALSE,0,NA,2019-03-02 16:27:09,FALSE,NA,"1101881639863549953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","celesterose98",8243,TRUE,FALSE,NA,NA
"266","RT @FluCabuloso: Imagina esse caldeirão  em dia de jogo decisivo com a torcida do Fluminense em peso e a faixa da Young flu grandona no ala…",FALSE,0,NA,2019-03-02 16:27:09,FALSE,NA,"1101881637938384896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuanzinhoT13",56,TRUE,FALSE,NA,NA
"267","RT @MsCheema_: Flu Aur fever sy zaleel ho rae 🤧🤢
WBY???? 
#eimanbeemarsi",FALSE,0,NA,2019-03-02 16:26:58,FALSE,NA,"1101881594900594688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zara_Pak_",29,TRUE,FALSE,NA,NA
